"prodcodeid"	"productname"	"formulation"	"route"	"ingredient"	"strength"	"BNFChapter"	"Psychotropic"	"group"
"10617441000033116"	"Brintellix 20mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Vortioxetine"	"20.000mg"	NA	"Vortioxetine"	"Antidepressants"
"10671241000033119"	"Lithium carbonate 250mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Lithium"	"250.000mg"	NA	"Lithium"	"Mood Stabilisers"
"10701841000033115"	"Duciltia 30mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"30.000mg"	NA	"Duloxetine"	"Antidepressants"
"10701941000033111"	"Duciltia 60mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"60.000mg"	NA	"Duloxetine"	"Antidepressants"
"10730041000033110"	"Venlafaxine 225mg modified-release capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"225.000mg"	"04030400"	"Venlafaxine"	"Antidepressants"
"10730141000033114"	"Efexor XL 225mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"225.000mg"	NA	"Venlafaxine"	"Antidepressants"
"10946341000033116"	"Aripiprazole 400mg powder and solvent for prolonged-release suspension for injection pre-filled syringes"	"Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj"	"Intramuscular"	"Aripiprazole"	"400.000mg"	"04020200"	"Aripiprazole"	"Antipsychotics"
"10946441000033110"	"Abilify Maintena 400mg powder and solvent for prolonged-release suspension for injection pre-filled syringes"	"Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj"	"Intramuscular"	"Aripiprazole"	"400.000mg"	NA	"Aripiprazole"	"Antipsychotics"
"11072841000033114"	"Nortriptyline 10mg/5ml oral solution"	"Oral solution"	"Oral"	"Nortriptyline"	"2.000mg/1.000ml"	"04030100"	"Nortriptyline"	"Antidepressants"
"11578941000033118"	"Psyquet XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"50.000mg"	NA	"Quetiapine"	"Antipsychotics"
"11579241000033119"	"Psyquet XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"150.000mg"	NA	"Quetiapine"	"Antipsychotics"
"11579341000033112"	"Psyquet XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"200.000mg"	NA	"Quetiapine"	"Antipsychotics"
"11579441000033118"	"Psyquet XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"300.000mg"	NA	"Quetiapine"	"Antipsychotics"
"11579541000033117"	"Psyquet XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"400.000mg"	NA	"Quetiapine"	"Antipsychotics"
"11603841000033119"	"Fluoxetine 10mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Fluoxetine"	"10.000mg"	"04030300"	"Fluoxetine"	"Antidepressants"
"11693641000033117"	"Vensir XL 225mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"225.000mg"	NA	"Venlafaxine"	"Antidepressants"
"11694341000033111"	"Paliperidone 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone"	"200.000mg/1.000ml"	"04020200"	"Paliperidone"	"Antipsychotics"
"11694441000033117"	"Paliperidone 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone"	"200.000mg/1.000ml"	"04020200"	"Paliperidone"	"Antipsychotics"
"11694541000033116"	"Paliperidone 350mg/1.75ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone"	"200.000mg/1.000ml"	"04020200"	"Paliperidone"	"Antipsychotics"
"11694641000033115"	"Paliperidone 525mg/2.625ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone"	"200.000mg/1.000ml"	"04020200"	"Paliperidone"	"Antipsychotics"
"11694741000033112"	"Trevicta 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone"	"200.000mg/1.000ml"	NA	"Paliperidone"	"Antipsychotics"
"11694841000033119"	"Trevicta 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone"	"200.000mg/1.000ml"	NA	"Paliperidone"	"Antipsychotics"
"11694941000033110"	"Trevicta 350mg/1.75ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone"	"200.000mg/1.000ml"	NA	"Paliperidone"	"Antipsychotics"
"11695041000033110"	"Trevicta 525mg/2.625ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection/"	"Intramuscular"	"Paliperidone"	"200.000mg/1.000ml"	NA	"Paliperidone"	"Antipsychotics"
"11707441000033119"	"Fluoxetine 30mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Fluoxetine"	"30.000mg"	"04030300"	"Fluoxetine"	"Antidepressants"
"11707541000033118"	"Fluoxetine 40mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Fluoxetine"	"40.000mg"	"04030300"	"Fluoxetine"	"Antidepressants"
"11724841000033116"	"Valproic acid 500mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Valproate/Valproic"	"100.000mg/1.000ml"	"04080100"	"Valproate/Valproic"	"Mood Stabilisers"
"11730041000033115"	"Quetiapine 200mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Quetiapine"	"40.000mg/1.000ml"	"04020100"	"Quetiapine"	"Antipsychotics"
"11753641000033118"	"Quetiapine 20mg/ml oral suspension sugar free"	"Oral suspension"	"Oral"	"Quetiapine"	"20.000mg/1.000ml"	"04020100"	"Quetiapine"	"Antipsychotics"
"11755441000033119"	"Paroxetine 40mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Paroxetine"	"40.000mg"	"04030300"	"Paroxetine"	"Antidepressants"
"11781941000033118"	"Brancico XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"150.000mg"	NA	"Quetiapine"	"Antipsychotics"
"11782041000033112"	"Brancico XL 200mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"200.000mg"	NA	"Quetiapine"	"Antipsychotics"
"11782141000033111"	"Brancico XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"300.000mg"	NA	"Quetiapine"	"Antipsychotics"
"11782241000033116"	"Brancico XL 400mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"400.000mg"	NA	"Quetiapine"	"Antipsychotics"
"11782341000033114"	"Brancico XL 50mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"50.000mg"	NA	"Quetiapine"	"Antipsychotics"
"11798841000033118"	"Pimozide 2mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Pimozide"	"400.000microgram/1.000ml"	"04020100"	"Pimozide"	"Antipsychotics"
"11821541000033119"	"Levomepromazine 62.5mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Levomepromazine"	"12.500mg/1.000ml"	"04020100"	"Levomepromazine"	"Antipsychotics"
"11876741000033116"	"Chlorpromazine 25mg/5ml oral solution sugar free"	"Oral solution"	"Oral"	"Chlorpromazine"	"5.000mg/1.000ml"	"04020100"	"Chlorpromazine"	"Antipsychotics"
"12194541000033118"	"Vencarm XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"12194641000033117"	"Vencarm XL 225mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"225.000mg"	NA	"Venlafaxine"	"Antidepressants"
"12194741000033114"	"Vencarm XL 37.5mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"37.500mg"	NA	"Venlafaxine"	"Antidepressants"
"12194841000033116"	"Vencarm XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"12257841000033117"	"Nortriptyline 10mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Nortriptyline"	"2.000mg/1.000ml"	"04030100"	"Nortriptyline"	"Antidepressants"
"12292341000033116"	"Nortriptyline 50mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Nortriptyline"	"50.000mg"	"04030100"	"Nortriptyline"	"Antidepressants"
"12389941000033119"	"Venlasov XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"12390341000033114"	"Venlasov XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"12428041000033114"	"Atrolak XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"150.000mg"	NA	"Quetiapine"	"Antipsychotics"
"12475941000033119"	"Depalta 30mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"30.000mg"	NA	"Duloxetine"	"Antidepressants"
"12476041000033112"	"Depalta 60mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"60.000mg"	NA	"Duloxetine"	"Antidepressants"
"12476541000033119"	"Trazodone 100mg/5ml oral solution sugar free"	"Oral solution"	"Oral"	"Trazodone"	"20.000mg/1.000ml"	"04030100"	"Trazodone"	"Antidepressants"
"12578741000033117"	"Depakin 200mg/ml oral solution"	"Oral solution"	"Oral"	"Valproate"	"200.000mg/1.000ml"	NA	"Valproate"	"Mood Stabilisers"
"12605341000033111"	"Venladex XL 75mg tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"12605441000033117"	"Venladex XL 150mg tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"12605541000033116"	"Venladex XL 225mg tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"225.000mg"	NA	"Venlafaxine"	"Antidepressants"
"12641541000033113"	"Venzip XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"12641641000033114"	"Venzip XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"12665341000033110"	"Cariprazine 1.5mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Cariprazine"	"1.500mg"	"04020100"	"Cariprazine"	"Antipsychotics"
"12665441000033116"	"Cariprazine 3mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Cariprazine"	"3.000mg"	"04020100"	"Cariprazine"	"Antipsychotics"
"12665541000033115"	"Cariprazine 4.5mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Cariprazine"	"4.500mg"	"04020100"	"Cariprazine"	"Antipsychotics"
"12665641000033119"	"Cariprazine 6mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Cariprazine"	"6.000mg"	"04020100"	"Cariprazine"	"Antipsychotics"
"12665741000033111"	"Reagila 1.5mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Cariprazine"	"1.500mg"	NA	"Cariprazine"	"Antipsychotics"
"12665841000033118"	"Reagila 3mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Cariprazine"	"3.000mg"	NA	"Cariprazine"	"Antipsychotics"
"12667641000033113"	"Chlorpromazine 100mg suppositories"	"Suppository"	"Rectal"	"Chlorpromazine"	"100.000mg"	"04020100"	"Chlorpromazine"	"Antipsychotics"
"12900941000033117"	"Sertraline 25mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Sertraline"	"5.000mg/1.000ml"	"04030300"	"Sertraline"	"Antidepressants"
"12901041000033110"	"Majoven XL 37.5mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"37.500mg"	NA	"Venlafaxine"	"Antidepressants"
"12901141000033114"	"Majoven XL 75mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"75.000mg"	NA	"Venlafaxine"	"Antidepressants"
"12901241000033119"	"Majoven XL 150mg capsules"	"Modified-release capsule"	"Oral"	"Venlafaxine"	"150.000mg"	NA	"Venlafaxine"	"Antidepressants"
"12904541000033119"	"ViePax XL 225mg tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"225.000mg"	NA	"Venlafaxine"	"Antidepressants"
"12988741000033118"	"Olanzapine 2.5mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"2.500mg"	"04020100"	"Olanzapine"	"Antipsychotics"
"12988841000033111"	"Olanzapine 7.5mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Olanzapine"	"7.500mg"	"04020100"	"Olanzapine"	"Antipsychotics"
"12989241000033116"	"Dutor 20mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"20.000mg"	NA	"Duloxetine"	"Antidepressants"
"12990341000033118"	"Arpoya 5mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Aripiprazole"	"5.000mg"	NA	"Aripiprazole"	"Antipsychotics"
"12990441000033112"	"Arpoya 10mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Aripiprazole"	"10.000mg"	NA	"Aripiprazole"	"Antipsychotics"
"13149541000033117"	"Belvo 250mg gastro-resistant tablets"	"Gastro-resistant tablet"	"Oral"	"Valproate"	"250.000mg"	NA	"Valproate"	"Mood Stabilisers"
"13149641000033116"	"Belvo 500mg gastro-resistant tablets"	"Gastro-resistant tablet"	"Oral"	"Valproate"	"500.000mg"	NA	"Valproate"	"Mood Stabilisers"
"13155441000033117"	"Halkid 200micrograms/ml oral solution"	"Oral solution"	"Oral"	"Haloperidol"	"200.000microgram/1.000ml"	NA	"Haloperidol"	"Antipsychotics"
"13158341000033119"	"Clozapine 100mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Clozapine"	"100.000mg"	"04020100"	"Clozapine"	"Antipsychotics"
"13158441000033113"	"Clozapine 12.5mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Clozapine"	"12.500mg"	"04020100"	"Clozapine"	"Antipsychotics"
"13158541000033114"	"Clozapine 200mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Clozapine"	"200.000mg"	"04020100"	"Clozapine"	"Antipsychotics"
"13158641000033110"	"Clozapine 25mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Clozapine"	"25.000mg"	"04020100"	"Clozapine"	"Antipsychotics"
"13158741000033118"	"Clozapine 50mg orodispersible tablets sugar free"	"Orodispersible tablet"	"Oral"	"Clozapine"	"50.000mg"	"04020100"	"Clozapine"	"Antipsychotics"
"13158841000033111"	"Zaponex 100mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Clozapine"	"100.000mg"	NA	"Clozapine"	"Antipsychotics"
"13159041000033112"	"Zaponex 200mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Clozapine"	"200.000mg"	NA	"Clozapine"	"Antipsychotics"
"13159141000033111"	"Zaponex 25mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Clozapine"	"25.000mg"	NA	"Clozapine"	"Antipsychotics"
"13159241000033116"	"Zaponex 50mg orodispersible tablets"	"Orodispersible tablet"	"Oral"	"Clozapine"	"50.000mg"	NA	"Clozapine"	"Antipsychotics"
"13292141000033111"	"SmofKabiven Low Osmo Peripheral infusion 1.4litre bags"	"Infusion"	"Intravenous"	"Tryptophan"	"140.000mg/1.000litre + 5.300gram/1.000litre + 68.000gram/1.000litre + 2.800gram/1.000litre + 3.500gram/1.000litre + 3.000gram/1.000litre + 750.000mg/1.000litre + 1.300gram/1.000litre + 1.900gram/1.000litre + 1.700gram/1.000litre + 1.100gram/1.000litre + 1.300gram/1.000litre + 2.800gram/1.000litre + 1.600gram/1.000litre + 1.100gram/1.000litre + 500.000mg/1.000litre + 100.000mg/1.000litre + 1.600gram/1.000litre + 300.000mg/1.000litre + 11.000gram/1.000litre + 8.800gram/1.000litre + 1.100gram/1.000litre + 850.000mg/1.000litre + 1.000gram/1.000litre + 11.000gram/1.000litre + 250.000mg/1.000litre + 3.200mg/1.000litre"	NA	"Tryptophan"	"Antidepressants"
"13292341000033114"	"SmofKabiven Low Osmo Peripheral infusion 2.5litre bags"	"Infusion"	"Intravenous"	"Tryptophan"	"140.000mg/1.000litre + 5.300gram/1.000litre + 68.000gram/1.000litre + 2.800gram/1.000litre + 3.500gram/1.000litre + 3.000gram/1.000litre + 750.000mg/1.000litre + 1.300gram/1.000litre + 1.900gram/1.000litre + 1.700gram/1.000litre + 1.100gram/1.000litre + 1.300gram/1.000litre + 2.800gram/1.000litre + 1.600gram/1.000litre + 1.100gram/1.000litre + 500.000mg/1.000litre + 100.000mg/1.000litre + 1.600gram/1.000litre + 300.000mg/1.000litre + 11.000gram/1.000litre + 8.800gram/1.000litre + 1.100gram/1.000litre + 850.000mg/1.000litre + 1.000gram/1.000litre + 11.000gram/1.000litre + 250.000mg/1.000litre + 3.200mg/1.000litre"	NA	"Tryptophan"	"Antidepressants"
"13300841000033111"	"Nortriptyline 10mg/5ml oral solution sugar free"	"Oral solution"	"Oral"	"Nortriptyline"	"2.000mg/1.000ml"	"04030100"	"Nortriptyline"	"Antidepressants"
"13300941000033115"	"Nortriptyline 25mg/5ml oral solution sugar free"	"Oral solution"	"Oral"	"Nortriptyline"	"5.000mg/1.000ml"	"04030100"	"Nortriptyline"	"Antidepressants"
"13318341000033119"	"Venlafaxine 300mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"300.000mg"	"04030400"	"Venlafaxine"	"Antidepressants"
"13318441000033113"	"Venlalic XL 300mg tablets"	"Modified-release tablet"	"Oral"	"Venlafaxine"	"300.000mg"	NA	"Venlafaxine"	"Antidepressants"
"13348941000033113"	"Syonell 250mg gastro-resistant tablets"	"Gastro-resistant tablet"	"Oral"	"Valproate"	"250.000mg"	NA	"Valproate"	"Mood Stabilisers"
"13349541000033114"	"Syonell 500mg gastro-resistant tablets"	"Gastro-resistant tablet"	"Oral"	"Valproate"	"500.000mg"	NA	"Valproate"	"Mood Stabilisers"
"13353241000033112"	"Aripiprazole 1mg/ml oral solution sugar free"	"Oral solution"	"Oral"	"Aripiprazole"	"1.000mg/1.000ml"	"04020100"	"Aripiprazole"	"Antipsychotics"
"13444241000033119"	"Trazodone 50mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Trazodone"	"50.000mg"	"04030100"	"Trazodone"	"Antidepressants"
"13444341000033112"	"Trazodone 100mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Trazodone"	"100.000mg"	"04030100"	"Trazodone"	"Antidepressants"
"13581641000033117"	"Risperidone 250microgram tablets"	"Tablet/ Oral Tablet"	"Oral"	"Risperidone"	"250.000microgram"	"04020100"	"Risperidone"	"Antipsychotics"
"13719041000033113"	"Levomepromazine 50mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Levomepromazine"	"50.000mg"	"04020100"	"Levomepromazine"	"Antipsychotics"
"13719141000033112"	"Levomepromazine 100mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Levomepromazine"	"100.000mg"	NA	"Levomepromazine"	"Antipsychotics"
"13719241000033117"	"Phenelzine 15mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Phenelzine"	"15.000mg"	"04030200"	"Phenelzine"	"Antidepressants"
"13722141000033112"	"Dyzantil 200mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Valproate"	"200.000mg"	NA	"Valproate"	"Mood Stabilisers"
"13722241000033117"	"Dyzantil 300mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Valproate"	"300.000mg"	NA	"Valproate"	"Mood Stabilisers"
"13722341000033110"	"Dyzantil 500mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Valproate"	"500.000mg"	NA	"Valproate"	"Mood Stabilisers"
"13734841000033110"	"Quetiapine 600mg modified-release tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"600.000mg"	"04020100"	"Quetiapine"	"Antipsychotics"
"13734941000033119"	"Biquelle XL 600mg tablets"	"Modified-release tablet"	"Oral"	"Quetiapine"	"600.000mg"	NA	"Quetiapine"	"Antipsychotics"
"13740541000033117"	"Fluoxetine 10mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Fluoxetine"	"10.000mg"	NA	"Fluoxetine"	"Antidepressants"
"13740641000033116"	"Fluoxetine 30mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Fluoxetine"	"30.000mg"	NA	"Fluoxetine"	"Antidepressants"
"13743641000033113"	"Sertraline 25mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Sertraline"	"25.000mg"	"04030300"	"Sertraline"	"Antidepressants"
"13746541000033119"	"Modecate 25mg/1ml solution for injection ampoules"	"Solution for injection"	"Intramuscular"	"Fluphenazine"	"25.000mg/1.000ml"	NA	"Fluphenazine"	"Antipsychotics"
"13746741000033110"	"Modecate Concentrate 100mg/1ml solution for injection ampoules"	"Solution for injection"	"Intramuscular"	"Fluphenazine"	"100.000mg/1.000ml"	NA	"Fluphenazine"	"Antipsychotics"
"13747441000033117"	"Phenelzine 15mg capsules"	"Capsule/ Oral capsule"	"Oral"	"Phenelzine"	"15.000mg"	NA	"Phenelzine"	"Antidepressants"
"13747541000033116"	"Phenelzine (Special Order)  Capsules  15 mg"	"Capsule"	"Oral"	"Phenelzine"	NA	NA	"Phenelzine"	"Antidepressants"
"13898641000033112"	"Duloxetine 90mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"90.000mg"	"04030400"	"Duloxetine"	"Antidepressants"
"13898741000033115"	"Duloxetine 120mg gastro-resistant capsules"	"Gastro-resistant capsule"	"Oral"	"Duloxetine"	"120.000mg"	"04030400"	"Duloxetine"	"Antidepressants"
"13916241000033115"	"Venlafaxine 37.5mg/5ml oral solution sugar free"	"Oral solution"	"Oral"	"Venlafaxine"	"7.500mg/1.000ml"	"04030400"	"Venlafaxine"	"Antidepressants"
"13916341000033113"	"Venlafaxine 75mg/5ml oral solution sugar free"	"Oral solution"	"Oral"	"Venlafaxine"	"15.000mg/1.000ml"	"04030400"	"Venlafaxine"	"Antidepressants"
"14023941000033116"	"Paliperidone 1g/5ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection"	"Intramuscular"	"Paliperidone"	"200.000mg/1.000ml"	"04020200"	"Paliperidone"	"Antipsychotics"
"14024041000033119"	"Paliperidone 700mg/3.5ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection"	"Intramuscular"	"Paliperidone"	"200.000mg/1.000ml"	"04020200"	"Paliperidone"	"Antipsychotics"
"14024141000033115"	"Byannli 1000mg/5ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection"	"Intramuscular"	"Paliperidone"	"200.000mg/1.000ml"	NA	"Paliperidone"	"Antipsychotics"
"14024241000033110"	"Byannli 700mg/3.5ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection"	"Intramuscular"	"Paliperidone"	"200.000mg/1.000ml"	NA	"Paliperidone"	"Antipsychotics"
"14025641000033112"	"Risperidone 75mg powder and solvent for prolonged-release suspension for injection pre-filled syringes"	"Powder and solvent for prolonged-release suspension for inj"	"Intramuscular"	"Risperidone"	"75.000mg"	"04020200"	"Risperidone"	"Antipsychotics"
"14025741000033115"	"Risperidone 100mg powder and solvent for prolonged-release suspension for injection pre-filled syringes"	"Powder and solvent for prolonged-release suspension for inj"	"Intramuscular"	"Risperidone"	"100.000mg"	"04020200"	"Risperidone"	"Antipsychotics"
"14025941000033117"	"Okedi 100mg powder and solvent for prolonged-release suspension for injection pre-filled syringes"	"Powder and solvent for prolonged-release suspension for inj"	"Intramuscular"	"Risperidone"	"100.000mg"	NA	"Risperidone"	"Antipsychotics"
"14061741000033112"	"Contulen 50mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Sertraline"	"50.000mg"	NA	"Sertraline"	"Antidepressants"
"14061841000033119"	"Contulen 100mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Sertraline"	"100.000mg"	NA	"Sertraline"	"Antidepressants"
"14063841000033118"	"Curatil Prolonged Release 200mg tablets"	"Modified-release tablet"	"Oral"	"Carbamazepine"	"200.000mg"	NA	"Carbamazepine"	"Mood Stabilisers"
"14116141000033111"	"Sertraline 150mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Sertraline"	"150.000mg"	"04030300"	"Sertraline"	"Antidepressants"
"14116241000033116"	"Sertraline 200mg tablets"	"Tablet/ Oral Tablet"	"Oral"	"Sertraline"	"200.000mg"	"04030300"	"Sertraline"	"Antidepressants"
"14174341000033110"	"Levomepromazine hydrochloride 25mg/5ml oral solution sugar free"	"Oral solution"	"Oral"	"Levomepromazine"	"5.000mg/1.000ml"	"04020100"	"Levomepromazine"	"Antipsychotics"
"14174441000033116"	"Levorol 5mg/ml oral solution"	"Oral solution"	"Oral"	"Levomepromazine"	"5.000mg/1.000ml"	NA	"Levomepromazine"	"Antipsychotics"
"14183941000033115"	"Fluoxetine 20mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Fluoxetine"	"4.000mg/1.000ml"	"04030300"	"Fluoxetine"	"Antidepressants"
"14190441000033119"	"Sertraline 100mg/5ml concentrate for oral solution sugar free"	"Oral solution/ Concentrate for oral solution"	"Oral"	"Sertraline"	"20.000mg/1.000ml"	"04030300"	"Sertraline"	"Antidepressants"
"14265941000033116"	"Duloxetine 30mg/5ml oral suspension"	"Oral suspension"	"Oral"	"Duloxetine"	"6.000mg/1.000ml"	"07040200"	"Duloxetine"	"Antidepressants"
"14277841000033113"	"Levomepromazine 6.25mg tablets"	"Oral Tablet"	"Oral"	"Levomepromazine"	"6.250mg"	"04020100"	"Levomepromazine"	"Antipsychotics"
"14397741000033119"	"Quetiapine 50mg tablets"	"Oral Tablet"	"Oral"	"Quetiapine"	"50.000mg"	"04020100"	"Quetiapine"	"Antipsychotics"
"14397841000033112"	"Quetiapine 400mg tablets"	"Oral Tablet"	"Oral"	"Quetiapine"	"400.000mg"	"04020100"	"Quetiapine"	"Antipsychotics"
"14410541000033116"	"Lamotrigine 10mg/ml oral suspension sugar free"	"Oral suspension"	"Oral"	"Lamotrigine"	"10.000mg/1.000ml"	"04080100"	"Lamotrigine"	"Mood Stabilisers"
"14416741000033114"	"Aripiprazole 960mg/3.2ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection"	"Intramuscular"	"Aripiprazole"	"300.000mg/1.000ml"	"04020200"	"Aripiprazole"	"Antipsychotics"
"14429441000033118"	"Aripiprazole 720mg/2.4ml prolonged-release suspension for injection pre-filled syringes"	"Prolonged-release suspension for injection"	"Intramuscular"	"Aripiprazole"	"300.000mg/1.000ml"	"04020200"	"Aripiprazole"	"Antipsychotics"
"14507641000033111"	"Sertraline 50mg/5ml oral suspension sugar free"	"Oral suspension"	"Oral"	"Sertraline"	"10.000mg/1.000ml"	"04030300"	"Sertraline"	"Antidepressants"
